ticker,company,sector,environmental_score,transition_score,governance_score,n_pillars_available,data_confidence_pct,final_score
HUM,Humana,Health Care,0.0,74.16608431262844,54.720240322425454,3,83.47619047619048,42.96210821168463
HWM,Howmet Aerospace,Industrials,28.156769596199528,74.63293891162049,41.584511716333125,3,94.16666666666667,48.12474007471771
IBKR,Interactive Brokers,Financials,30.88311688311688,60.22965693320207,50.120481927710834,3,79.82905982905982,47.07775191467659
IBM,IBM,Information Technology,54.678929765886274,72.20254073986662,60.3604477929596,3,91.42156862745097,62.41397276623749
ICE,Intercontinental Exchange,Financials,18.103896103896105,73.2113331242541,45.24681037073463,3,84.66666666666667,45.52067986629494
IDXX,Idexx Laboratories,Health Care,55.65170178831991,77.85160893254854,49.00578678599766,3,87.64285714285714,60.83636583562203
IEX,IDEX Corporation,Industrials,57.34920866505751,74.63586099123825,46.56275897239751,3,87.64285714285714,59.515942876231094
IFF,International Flavors & Fragrances,Materials,74.68678380443086,73.1645354020051,46.101348994165214,3,98.80952380952381,64.65088940020038
INCY,Incyte,Health Care,57.863856934405646,82.42640292119268,77.20826161790016,3,87.64285714285714,72.49950715783282
INTC,Intel,Information Technology,31.63545150501672,46.799132156891375,59.94606999426277,3,100.0,46.12688455205695
INTU,Intuit,Information Technology,38.434782608695656,99.72799720628416,59.355318633736765,3,93.47619047619047,65.83936614957219
INVH,Invitation Homes,Real Estate,23.760000000000005,60.134844304749,45.78714859437751,3,83.53276353276352,43.227330966375504
IP,International Paper,Materials,36.88693659281895,49.25411916987512,46.28467568593993,3,92.39926739926739,44.141910482878
IQV,IQVIA,Health Care,36.8421052631579,93.64476822641504,56.040344532278695,3,89.30952380952381,62.17573934061721
IR,Ingersoll Rand,Industrials,51.12860421932087,87.36113058917893,51.82262317386363,3,93.47619047619047,63.4374526607878
IRM,Iron Mountain,Real Estate,73.92,90.15058884627712,43.78480531596762,3,85.38461538461537,69.2851313874149
ISRG,Intuitive Surgical,Health Care,54.524754827106456,81.44001818735092,55.62214048783055,3,87.64285714285714,63.86230450076264
IT,Gartner,Information Technology,40.13186813186813,60.91029594522381,57.342704149933056,3,83.53276353276352,52.79495607567499
ITW,Illinois Tool Works,Industrials,79.87952079005126,75.68128787849261,51.436205416488,3,92.97619047619048,68.99900469501063
IVZ,Invesco,Financials,18.103896103896105,62.35753557858717,65.01699552825107,3,77.79411764705883,48.492809070244775
J,Jacobs Solutions,Industrials,15.522794109061694,71.1629944321403,48.30419986191082,3,83.47619047619048,44.9966628010376
JBHT,J.B. Hunt,Industrials,43.4350294074612,72.6081803939087,58.36276351998553,3,83.47619047619048,58.135324440451804
JBL,Jabil,Information Technology,4.919254658385096,73.88993329162703,55.29864443769476,3,88.83333333333331,44.702610795902295
JCI,Johnson Controls,Industrials,50.69735097536317,75.21418325126461,52.98961358262677,3,87.5,59.63371593641818
JKHY,Jack Henry & Associates,Financials,3.662337662337661,75.50753988519725,55.20074277751165,3,88.83333333333331,44.79020677501552
JNJ,Johnson & Johnson,Health Care,50.84061216871967,74.99999050845463,68.56772601697409,3,87.16666666666666,64.8027762313828
JPM,JPMorgan Chase,Financials,44.72727272727272,58.56800790463394,63.12048192771084,3,83.53276353276352,55.47192085320583
KDP,Keurig Dr Pepper,Consumer Staples,44.65550187286266,73.96424175378078,55.058189467828015,3,94.66666666666666,57.89264436482381
KEY,KeyCorp,Financials,2.12987012987013,72.45970181080791,42.39049368385316,3,83.47619047619048,38.993355208177064
KEYS,Keysight Technologies,Information Technology,47.21643573817487,82.11515866326259,53.306767277245214,3,94.66666666666666,60.87945389289422
KHC,Kraft Heinz,Consumer Staples,61.044066115276586,82.74855753760994,60.94435342824965,3,93.33333333333333,68.24565902704539
KIM,Kimco Realty,Real Estate,50.16,74.90813756199336,39.12631381445118,3,84.66666666666667,54.73148379214817
KKR,KKR & Co.,Financials,49.0,60.665042283906274,37.12048192771084,3,88.034188034188,48.92850807053904
KLAC,KLA Corporation,Information Technology,46.249402771141895,80.37476742959609,59.48617281032766,3,87.16666666666666,62.036781003688546
KMB,Kimberly-Clark,Consumer Staples,21.972990904640437,73.60288057952698,39.07109338689257,3,98.80952380952381,44.882321623686664
KMI,Kinder Morgan,Energy,13.537414965986397,64.65295092941788,36.154350974056086,3,89.99999999999999,38.114905623153454
KO,Coca-Cola Company (The),Consumer Staples,57.48565584160278,74.04656039640696,70.53624785297416,3,76.33333333333333,67.35615469699462
KR,Kroger,Consumer Staples,3.8653989848238903,68.34838672694943,58.70838239366931,3,77.16666666666666,43.640722701814205
KVUE,Kenvue,Consumer Staples,59.96731167379519,74.91253064904146,49.71571621264129,3,93.47619047619047,61.53185284515931
L,Loews Corporation,Financials,37.86363636363636,70.06994357684681,58.4429767983356,3,86.42857142857143,55.458852246272926
LDOS,Leidos,Industrials,18.512060900280414,73.28878986451724,59.23747510104624,3,88.83333333333331,50.34610862194796
LEN,Lennar,Consumer Discretionary,10.499707284435894,74.23981456600585,48.13411482803384,3,83.47619047619048,44.29121222615852
LH,Labcorp,Health Care,23.423801282703863,74.86141458639553,41.47417826299868,3,90.5,46.586464710699346
LHX,L3Harris,Industrials,16.810241057181685,72.97316823204142,39.72796211621404,3,83.47619047619048,43.17045713514571
LII,Lennox International,Industrials,22.906533634424708,74.51575965488206,53.7380133476519,3,93.47619047619047,50.38676887898622
LIN,Linde plc,Materials,14.6218487394958,68.96529909120304,59.0375462178556,3,92.97619047619048,47.54156468285147
LITE,Lumentum,Information Technology,38.434782608695656,99.59307587789698,86.4156626506024,3,84.29487179487178,74.81450704573167
LLY,Lilly (Eli),Health Care,39.67131561980386,69.93849163978933,73.4487951807229,3,82.9059829059829,61.019534146772024
LMT,Lockheed Martin,Industrials,53.88646396564052,76.03259678893181,41.03435301240017,3,92.97619047619048,56.9844712556575
LNT,Alliant Energy,Utilities,14.403503893214683,0.0,56.47010700443384,3,92.39926739926739,23.62453696588284
LOW,Lowe's,Consumer Discretionary,28.83896462323325,74.86526619537105,38.94184190176856,3,84.66666666666667,47.54869090679095
LRCX,Lam Research,Information Technology,40.447204968944106,80.43235780811392,76.02723318449863,3,87.16666666666666,65.63559865385221
LULU,Lululemon Athletica,Consumer Discretionary,53.18882244710212,74.91296298691626,51.00279594336071,3,83.47619047619048,59.70152712579302
LUV,Southwest Airlines,Industrials,11.725442353160714,55.32658869810809,48.15108826830419,3,84.19413919413918,38.401039773191
LVS,Las Vegas Sands,Consumer Discretionary,31.49912185330769,75.96619547367717,49.55924382045358,3,91.0952380952381,52.34152038247947
LYB,LyondellBasell,Materials,19.91596638655461,36.443118772690895,58.05553957473523,3,86.66666666666666,38.13820824466024
LYV,Live Nation Entertainment,Communication Services,40.85714285714286,74.98113119298971,60.81251517591493,3,81.09523809523809,58.8835964086825
MA,Mastercard,Financials,44.72727272727272,73.41930597151129,46.520463442258006,3,90.5,54.889014047014
MAA,Mid-America Apartment Communities,Real Estate,36.96,61.31741137157377,50.120481927710834,3,79.82905982905982,49.46596443309487
MAR,Marriott International,Consumer Discretionary,41.99882913774358,93.63109477090048,49.88675577627317,3,89.30952380952381,61.838893228305736
MAS,Masco,Industrials,26.029556141510987,73.23027703799008,34.58730561343117,3,84.66666666666667,44.61571293097741
MCD,McDonald's,Consumer Discretionary,43.49878732123443,93.70047934783818,44.195754707734295,3,90.5,60.4650071256023
MCHP,Microchip Technology,Information Technology,24.16387959866221,79.81397210595551,68.58626082302371,3,88.33333333333333,57.52137084254714
MCK,McKesson Corporation,Health Care,13.375886524822697,73.85782040676887,47.95541961528271,3,90.5,45.06304218229142
MCO,Moody's Corporation,Financials,58.59740259740259,91.92601276441036,43.38376872279224,3,89.30952380952381,64.63572802820173
MDLZ,Mondelez International,Consumer Staples,65.51042230295533,88.43739103398246,53.83473085923737,3,98.80952380952381,69.26084806539171
MDT,Medtronic,Health Care,35.234042553191486,74.91423772752657,38.46818904859764,3,83.47619047619048,49.53882310977189
MET,MetLife,Financials,44.72727272727272,48.69012539858363,54.45381526104417,3,83.53276353276352,49.290404462300174
META,Meta Platforms,Communication Services,49.275510204081634,82.49737809403592,78.94008979467529,3,88.83333333333331,70.23765936426427
MGM,MGM Resorts,Consumer Discretionary,9.46959087473212,74.62458001042376,40.10791459414812,3,88.80952380952381,41.40069515976799
MKC,McCormick & Company,Consumer Staples,41.61428712262244,91.88716410641702,57.96536900147083,3,93.47619047619047,63.82227341017009
MLM,Martin Marietta Materials,Materials,30.244461420932005,60.46259300005532,50.034555514255885,3,95.83333333333333,46.9138699784144
MMM,3M,Industrials,32.56315515222879,74.91933941867723,36.86200633141315,3,98.14814814814814,48.11483363410638
MNST,Monster Beverage,Consumer Staples,63.118673712251216,74.06748184267747,63.40090358582283,3,83.47619047619048,66.86235304691716
MO,Altria,Consumer Staples,76.11944745046507,88.31173067889924,43.86562974254819,3,100.0,69.43226929063749
MOS,Mosaic Company (The),Materials,41.74560733384263,51.33492557973528,77.14075107602014,3,86.08974358974358,56.740427996532674
MPC,Marathon Petroleum,Energy,27.857142857142858,64.53827493813736,41.26277171080886,3,87.61904761904762,44.552729835363024
MPWR,Monolithic Power Systems,Information Technology,69.100812231247,74.70135113240549,75.69540413222775,3,77.16666666666666,73.16585583196007
MRK,Merck & Co.,Health Care,39.20679357969392,74.23735810800481,52.15598618643639,3,91.42156862745097,55.20004595804504
MRNA,Moderna,Health Care,19.208184872238625,86.69914039441555,63.81013168730241,3,98.80952380952381,56.57248565131886
MRSH,Marsh McLennan,Financials,44.72727272727272,90.60260657512556,41.7792618320788,3,89.30952380952381,59.03638037815902
MRVL,Marvell Technology,Information Technology,41.41423793597707,81.43396452825758,79.40796129216835,3,87.16666666666666,67.41872125213433
MS,Morgan Stanley,Financials,60.13636363636363,60.703875116383706,69.3975903614458,3,83.58974358974358,63.41260970473104
MSCI,MSCI,Financials,44.72727272727272,89.2619474211136,47.87234536708184,3,93.47619047619047,60.62052183848938
MSFT,Microsoft,Information Technology,75.87004300047778,80.58432683470866,56.45574938887725,3,88.83333333333331,70.97003974135455
MSI,Motorola Solutions,Information Technology,36.158623984710935,78.86253732754226,76.00852036635473,3,82.16666666666666,63.67656055953597
MTB,M&T Bank,Financials,44.72727272727272,74.20049124407512,68.10610110807733,3,77.16666666666666,62.34462169314172
MTD,Mettler Toledo,Health Care,7.368421052631578,66.85237119034285,68.34063363999954,3,83.92156862745097,47.520475294324655
MU,Micron Technology,Information Technology,63.545150501672246,79.89566701033387,59.08894684935623,3,94.16666666666667,67.50992145378744
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,16.94373588692816,61.425633303959486,77.20826161790016,3,81.81318681318682,51.859210269595934
NDAQ,"Nasdaq, Inc.",Financials,47.6103896103896,91.07375385632258,49.059769179792085,3,90.5,62.58130421550142
NDSN,Nordson Corporation,Industrials,50.16610271349583,75.0013327482942,41.792252429358754,3,87.64285714285714,55.65322929704959
NEE,NextEra Energy,Utilities,39.33298903543619,21.13005579873693,61.55722891566264,3,84.70085470085469,40.67342458327859
NEM,Newmont,Materials,55.9563025210084,73.8731351240919,78.52231923154038,3,95.83333333333333,69.45058562554689
NFLX,Netflix,Communication Services,33.56122448979592,78.74856911364901,39.69804575364078,3,93.47619047619047,50.66927978569523
NI,NiSource,Utilities,37.9064039408867,32.745893123826455,87.41288545979128,3,89.4230769230769,52.68839417483481
NKE,"Nike, Inc.",Consumer Discretionary,49.81517102952246,74.81007386119511,48.23028377245244,3,89.30952380952381,57.618509554389995
NOC,Northrop Grumman,Industrials,49.224597519134335,75.95420649262854,31.22914742930016,3,86.66666666666666,52.13598381368767
NOW,ServiceNow,Information Technology,53.50215002388916,82.08469219827042,60.71990593688393,3,93.47619047619047,65.43558271968116
NRG,NRG Energy,Utilities,50.95701573176546,30.535571997813317,64.36224157697363,3,82.5,48.61827643551747
NSC,Norfolk Southern,Industrials,37.79832455364436,74.17070466350114,44.36038795781586,3,90.5,52.10980572498712
NTAP,NetApp,Information Technology,51.08456760630674,81.84614358116576,47.85111876075731,3,93.47619047619047,60.26060998274327
NTRS,Northern Trust,Financials,38.33766233766233,72.82998458195303,46.97906839866001,3,83.47619047619048,52.71557177275845
NUE,Nucor,Materials,32.765469824293355,20.56524984446227,50.49716542970699,3,86.18326118326118,34.60929503282087
NVDA,Nvidia,Information Technology,51.568084089823216,79.11628849999585,57.53635895387872,3,93.47619047619047,62.74024384789926
NVR,"NVR, Inc.",Consumer Discretionary,38.99891277076188,63.20946310587857,39.90857461079632,3,84.10364145658265,47.37231682914559
NWS,News Corp (Class B),Communication Services,14.857142857142858,74.99177714369077,63.01881225324865,3,83.47619047619048,50.955910751360754
NXPI,NXP Semiconductors,Information Technology,32.30769230769231,82.2274813247909,76.14008051003415,3,84.66666666666666,63.55841804750578
O,Realty Income,Real Estate,58.08000000000001,61.39780054198286,69.27710843373494,3,75.38461538461537,62.91830299190593
ODFL,Old Dominion,Industrials,40.00243620196114,73.85842036138524,39.53583507569661,3,84.66666666666667,51.13223054634766
OKE,Oneok,Energy,55.88435374149661,71.80062230541476,67.01914802065404,3,83.33333333333333,64.90137468918846
OMC,Omnicom Group,Communication Services,10.775510204081632,74.96893509236514,69.07678678902349,3,81.33333333333333,51.60707736182342
ON,ON Semiconductor,Information Technology,17.80602006688963,74.42152156037255,27.872868648035404,3,83.47619047619048,40.033470091765864
ORCL,Oracle Corporation,Information Technology,10.173913043478263,72.65627658242985,68.34846519087036,3,90.60439560439559,50.39288493892615
ORLY,O'Reilly Automotive,Consumer Discretionary,37.30011708622564,74.90711982577766,47.59934107179867,3,81.09523809523809,53.26885932793398
OTIS,Otis Worldwide,Industrials,42.50258846458372,73.54148489239127,50.89397590361445,3,94.66666666666666,55.64601642019647
OXY,Occidental Petroleum,Energy,24.25170068027211,69.00866308755421,82.52655478041453,3,82.5,58.59563951608028
PANW,Palo Alto Networks,Information Technology,52.0516005733397,99.55300653284502,77.20826161790016,3,93.47619047619047,76.27095624136163
PAYX,Paychex,Industrials,74.30920215916872,74.14874264646534,42.52521032306484,3,83.47619047619048,63.661051709566294
PCAR,Paccar,Industrials,26.88374249990437,73.25999595186015,36.55991989264731,3,93.47619047619047,45.56788611480394
PCG,PG&E Corporation,Utilities,85.39885587160336,47.83918425579474,70.69489996902095,3,92.39926739926739,67.97764669880635
PEG,Public Service Enterprise Group,Utilities,80.00953440330525,63.57242280932213,73.12767626798586,3,82.5,72.23654449353774
PEP,PepsiCo,Consumer Staples,66.07453428151813,88.23967550361303,43.047958231803314,3,100.0,65.78738933897816
PFE,Pfizer,Health Care,49.76147816349384,74.87997611426987,50.19736087205966,3,94.64285714285714,58.27960504994111
PFG,Principal Financial Group,Financials,27.68831168831169,22.61653252214563,63.12048192771084,3,85.52188552188552,37.80844204605605
PG,Procter & Gamble,Consumer Staples,41.82222823426348,75.57497186617363,38.362999440203744,3,98.80952380952381,51.92006651354694
PGR,Progressive Corporation,Financials,2.12987012987013,62.34406952212538,69.11836535330511,3,84.46078431372548,44.530768335100205
PH,Parker Hannifin,Industrials,26.96006420521207,74.26609118845073,27.1119983959373,3,93.47619047619047,42.77938459653336
PHM,PulteGroup,Consumer Discretionary,22.499372752362635,63.20913530515976,42.06620403509445,3,84.10364145658265,42.59157069753894
PKG,Packaging Corporation of America,Materials,46.06187929717341,67.69827572943313,31.275257796372845,3,92.97619047619048,48.345137607659794
PLD,Prologis,Real Estate,58.08000000000001,90.26178924445551,45.456492637215526,3,83.53276353276352,64.59942729389036
PLTR,Palantir Technologies,Information Technology,33.93024366937411,80.9651148806777,57.95831819973979,3,85.26190476190476,57.617892249930534
PM,Philip Morris International,Consumer Staples,68.27915436949809,88.31509449320194,71.72436664183448,3,87.16666666666666,76.10620516817816
PNC,PNC Financial Services,Financials,25.558441558441555,58.219465100573736,63.12048192771084,3,83.53276353276352,48.96612952890871
PNR,Pentair,Industrials,47.53086419753086,64.50990360966308,27.354950487872063,3,90.23109243697478,46.46523943168867
PNW,Pinnacle West Capital,Utilities,41.771015413952014,0.0,66.2116132402693,3,93.58974358974356,35.9942095514071
PODD,Insulet Corporation,Health Care,37.28942278326377,80.45651492108983,73.81673010035018,3,87.64285714285714,63.854222601567926
PPG,PPG Industries,Materials,82.36822001527884,74.63748920171926,40.64043239031611,3,100.0,65.88204720243806
PPL,PPL Corporation,Utilities,25.903781979977754,0.0,82.30082019620772,3,86.08974358974358,36.06820072539516
PRU,Prudential Financial,Financials,43.662337662337656,22.61653252214563,73.69879518072288,3,77.37373737373737,46.65922178840205
PSA,Public Storage,Real Estate,58.08000000000001,61.393264068256414,73.69879518072288,3,75.38461538461537,64.39068641632643
PSKY,Paramount Skydance Corporation,Communication Services,40.85714285714286,74.96743402260174,52.43421446981958,3,84.66666666666667,56.08626378318805
PSX,Phillips 66,Energy,17.82312925170068,22.145234120036932,35.01472556894243,3,98.14814814814814,24.994362980226683
PTC,PTC Inc.,Information Technology,31.13425704730053,99.77212331491396,64.94272130702612,3,93.47619047619047,65.28303388974686
PWR,Quanta Services,Industrials,8.139054583698684,69.84765369440872,80.35407396725094,3,77.16666666666666,52.780260748452775
PYPL,PayPal,Financials,68.15584415584415,71.32393963720304,49.30079177753296,3,90.5,62.92685852352671
Q,Qnity Electronics,Information Technology,23.271858576206405,78.4250515527309,73.12447546540236,3,86.45238095238095,58.27379519811322
QCOM,Qualcomm,Information Technology,58.481605351170565,99.92100126865763,62.685866273428594,3,98.80952380952381,73.6961576310856
RCL,Royal Caribbean Group,Consumer Discretionary,34.44603579493184,74.93506862265366,68.56671181994437,3,83.47619047619048,59.31593874584329
RDDT,Reddit,Communication Services,57.132653061224495,82.49371648587035,67.3868330464716,3,86.45238095238095,69.00440086452214
REG,Regency Centers,Real Estate,18.48,61.42984799290759,50.120481927710834,3,79.82905982905982,43.3434433068728
REGN,Regeneron Pharmaceuticals,Health Care,51.578947368421055,82.4222736836721,65.86956536269906,3,87.64285714285714,66.62359547159741
RF,Regions Financial Corporation,Financials,24.49350649350649,11.482239588166244,63.12048192771084,3,83.53276353276352,33.032076003127855
RJF,Raymond James Financial,Financials,10.64935064935065,70.31776093887325,47.415859263700064,3,81.09523809523809,42.79432361730799
RL,Ralph Lauren Corporation,Consumer Discretionary,64.16011541356528,74.8874585206564,52.211168791181215,3,83.47619047619048,63.752914241800966
RMD,ResMed|,Health Care,47.86324612304456,78.15442026554979,58.03327991013239,3,88.83333333333331,61.350315432908914
ROK,Rockwell Automation,Industrials,44.85056576302439,95.1876771642638,60.23248885265373,3,91.0952380952381,66.75691059331396
ROL,"Rollins, Inc.",Industrials,28.335058976389146,73.5250219751259,31.98498050013051,3,83.47619047619048,44.61502048388185
ROP,Roper Technologies,Information Technology,27.64452938365982,69.49239863637686,54.45381526104417,3,89.94301994301993,50.53024776036028
ROST,Ross Stores,Consumer Discretionary,28.495860165593378,74.86431010041818,74.95910026022725,3,75.49999999999999,59.439756842079596
RSG,Republic Services,Industrials,32.958541707552,60.41892019929173,37.84538029493818,3,88.80952380952381,43.74094740059397
RTX,RTX Corporation,Industrials,50.0633412509897,76.27570502332097,51.949031466369526,3,92.97619047619048,59.4293592468934
RVTY,Revvity,Health Care,11.052631578947372,78.69528726895705,47.13631073874861,3,88.83333333333331,45.62807652888434
SBAC,SBA Communications,Real Estate,33.014759358288764,74.90099989557245,51.65979031948463,3,89.30952380952381,53.191849857781946
SBUX,Starbucks,Consumer Discretionary,61.49828552312454,74.84832411468099,70.2685551637502,3,75.49999999999999,68.87172160051857
SCHW,Charles Schwab Corporation,Financials,13.844155844155845,72.35396429229698,47.46440672487184,3,83.47619047619048,44.554175620441555
SHW,Sherwin-Williams,Materials,54.23376623376623,65.14217123128029,41.81789220634585,3,83.47619047619048,53.73127655713078
SJM,J.M. Smucker Company (The),Consumer Staples,52.59615508489861,74.41417529243304,52.157970535363305,3,94.64285714285714,59.72276697089832
SLB,Schlumberger,Energy,3.129251700680276,70.88096091711387,49.86919104991394,3,87.64285714285714,41.29313455590269
SMCI,Supermicro,Information Technology,28.842809364548497,75.24698018860764,77.20826161790016,3,85.26190476190476,60.43268372368543
SNA,Snap-on,Industrials,1.6667681750817156,60.76231374486914,79.69879518072288,3,81.79487179487178,47.37595903355791
SNDK,Sandisk,Information Technology,30.77687529861443,46.799132156891375,76.75928202606343,3,100.0,51.44509649385641
SNPS,Synopsys,Information Technology,53.01863354037268,82.14104586110818,77.20826161790016,3,93.47619047619047,70.789313673127
SO,Southern Company,Utilities,28.04107738757349,0.0,70.93079420635453,3,93.58974358974356,32.99062386464267
SOLV,Solventum,Health Care,24.561403508771924,68.25936899078145,77.20826161790016,3,90.60439560439559,56.67634470581784
SPG,Simon Property Group,Real Estate,0.0,74.91426541113266,60.59274196148733,3,89.30952380952381,45.16900245753999
SPGI,S&P Global,Financials,51.27272727272726,91.6230102378275,40.45667955246324,3,89.30952380952381,61.11747235433933
SRE,Sempra,Utilities,65.48387096774192,4.383301128994968,72.38336143049693,3,85.38461538461537,47.41684450907794
STE,Steris,Health Care,15.319148936170206,75.86762945371927,45.855050608725854,3,85.26190476190476,45.680609666205115
STLD,Steel Dynamics,Materials,32.0855614973262,63.880394127182655,58.68513274694698,3,85.83333333333333,51.55036279048528
STT,State Street Corporation,Financials,8.51948051948052,62.4204765749495,55.36227057190912,3,85.29411764705883,42.100742555446374
STX,Seagate Technology,Information Technology,11.846153846153843,78.62734017515785,81.97576334286168,3,84.66666666666666,57.48308578805779
STZ,Constellation Brands,Consumer Staples,54.44444109136255,74.14219548602719,56.71495343093841,3,83.47619047619048,61.76719666944271
SW,Smurfit Westrock,Materials,22.727272727272734,61.52417992154325,71.23219267756666,3,78.0,51.82788177546088
SWK,Stanley Black & Decker,Industrials,26.63511876291712,70.45348194789523,62.66689220004239,3,93.47619047619047,53.251830970284914
SWKS,Skyworks Solutions,Information Technology,47.09698996655519,82.1324754359666,72.34264522092292,3,86.66666666666666,67.19070354114822
SYF,Synchrony Financial,Financials,30.88311688311688,22.61653252214563,63.12048192771084,3,85.52188552188552,38.873377110991115
SYK,Stryker Corporation,Health Care,31.754861040415346,78.14504643018162,66.2065479553359,3,87.64285714285714,58.70215180864429
SYY,Sysco,Consumer Staples,14.224640025375257,70.21482548449237,59.73704704750561,3,83.0,48.05883751912441
T,AT&T,Communication Services,26.571428571428573,74.9997618373504,47.83876594105589,3,88.80952380952381,49.803318783278286
TAP,Molson Coors Beverage Company,Consumer Staples,40.70068730514545,62.86709276002141,40.503830711501465,3,84.10364145658265,48.02387025888944
TDG,TransDigm Group,Industrials,53.33056251007999,74.86776687641378,46.41895802859657,3,86.45238095238095,58.20576247169679
TDY,Teledyne Technologies,Information Technology,37.5461060678452,77.25774133047217,79.38879697896061,3,81.33333333333333,64.73088145909266
TECH,Bio-Techne,Health Care,34.014320133021144,74.88095301258682,68.5861729438306,3,83.0,59.160482029812854
TEL,TE Connectivity,Information Technology,12.923076923076923,76.67867368024682,61.17069334139729,3,81.33333333333333,50.25748131490701
TER,Teradyne,Information Technology,19.04634495938844,93.41415485388389,46.51728342647455,3,89.30952380952381,52.99259441324895
TFC,Truist Financial,Financials,28.75324675324675,62.39947475619129,68.8738216464183,3,77.79411764705883,53.34218105195211
TGT,Target Corporation,Consumer Staples,19.07780440154428,71.80182256661848,51.26661341088799,3,83.47619047619048,47.382080126350246
TJX,TJX Companies,Consumer Discretionary,13.88747177385632,74.86354538930925,55.5100673900429,3,83.47619047619048,48.08702818440282
TKO,TKO Group Holdings,Communication Services,14.857142857142858,61.53133198113651,63.12048192771084,3,79.82905982905982,46.5029855886634
TMO,Thermo Fisher Scientific,Health Care,55.876691729323305,89.65959572382042,44.82611769782043,3,98.80952380952381,63.45413505032138
TMUS,T-Mobile US,Communication Services,74.28571428571426,74.99630421820929,52.50318291282146,3,83.47619047619048,67.26173380558167
TPL,Texas Pacific Land Corporation,Energy,3.129251700680276,73.2561251779,49.183188515205664,3,83.47619047619048,41.85618846459531
TPR,"Tapestry, Inc.",Consumer Discretionary,67.660575395166,99.7811412065659,37.83824646931726,3,90.5,68.42665435701639
TRGP,Targa Resources,Energy,17.82312925170068,67.28401188672788,62.8823866896156,3,88.80952380952381,49.32984260934805
TRMB,Trimble Inc.,Information Technology,22.24175824175824,82.13076806274464,53.0632419672862,3,91.0952380952381,52.47858942392969
TROW,T. Rowe Price,Financials,37.27272727272727,72.3167731395205,69.779089371568,3,80.5,59.789529927938595
TRV,Travelers Companies (The),Financials,44.72727272727272,55.198859727011325,54.45381526104417,3,83.53276353276352,51.45998257177607
TSCO,Tractor Supply,Consumer Discretionary,27.862758216944048,74.845424276319,45.7018093396205,3,84.66666666666667,49.46999727762784
TSLA,"Tesla, Inc.",Consumer Discretionary,42.68354833988459,78.26426702166566,52.8100975329891,3,90.59523809523809,57.91930429817978
TSN,Tyson Foods,Consumer Staples,12.242824199324934,69.85815562906706,36.13625621706306,3,97.6190476190476,39.41241201515168
TT,Trane Technologies,Industrials,,74.1925987274704,63.72101945760215,2,72.0,68.95680909253628
TTD,Trade Desk (The),Communication Services,45.3469387755102,82.49461433530905,47.14560481180032,3,85.26190476190476,58.329052640873186
TTWO,Take-Two Interactive,Communication Services,18.632653061224488,74.90849653303053,86.4156626506024,3,77.16666666666666,59.98560408161914
TXN,Texas Instruments,Information Technology,21.561872909699,79.67007642191723,34.79749653671736,3,96.42857142857142,45.34314862277786
TXT,Textron,Industrials,35.77408287147005,76.28451490255507,40.11769226315485,3,94.16666666666667,50.725430012393325
TYL,Tyler Technologies,Information Technology,18.01624462494028,74.6269499515641,48.41954842984782,3,83.47619047619048,47.02091433545073
UAL,United Airlines Holdings,Industrials,17.266051241658296,72.48208173320299,88.96980179973465,3,80.5,59.57264492486531
UBER,Uber,Industrials,61.67042247802343,75.7592472532186,50.9431523971336,3,87.64285714285714,62.790940709458546
UDR,"UDR, Inc.",Real Estate,5.279999999999999,61.40804410102129,79.32379518072288,3,80.94017094017092,48.67061309391472
UHS,Universal Health Services,Health Care,31.92982456140351,74.85897301139124,61.4625684970393,3,81.09523809523809,56.08378868994468
ULTA,Ulta Beauty,Consumer Discretionary,36.81609099272393,74.86632696718681,46.5785401194994,3,86.92857142857142,52.753652693136715
UNH,UnitedHealth Group,Health Care,53.99884624520682,74.63019782971867,49.68778674934614,3,89.30952380952381,59.43894360809054
UNP,Union Pacific Corporation,Industrials,20.376854566632176,74.05558279028574,58.05516044336896,3,89.30952380952381,50.82919926676229
UPS,United Parcel Service,Industrials,54.88640745519876,72.40351736497796,54.136665674898346,3,77.16666666666666,60.47553016502501
URI,United Rentals,Industrials,42.457417745837866,73.44106022415609,64.9858023766995,3,84.66666666666667,60.29476011556448
USB,U.S. Bancorp,Financials,15.974025974025974,22.61653252214563,63.12048192771084,3,85.52188552188552,33.903680141294146
V,Visa Inc.,Financials,68.15584415584415,98.44226764460252,41.40037500549489,3,89.30952380952381,69.33282893531386
VEEV,Veeva Systems,Health Care,65.9444840340697,72.96137620269698,70.6987951807229,3,79.57264957264955,69.86821847249652
VICI,Vici Properties,Real Estate,62.29903743315506,60.75731408996255,77.6987951807229,3,75.38461538461537,66.9183822346135
VLO,Valero Energy,Energy,17.823129251700685,49.07869919918373,55.84541134836376,3,85.83333333333333,40.91574659974939
VLTO,Veralto,Industrials,54.7423213266936,76.04193514628938,85.1942014633878,3,81.33333333333333,71.99281931212359
VMC,Vulcan Materials Company,Materials,51.73032849503438,71.87077064436434,42.37988404163709,3,89.99999999999999,55.326994393678596
VMRK,Vivmark Residential,Real Estate,44.88,61.352934349322986,45.78714859437751,3,83.53276353276352,50.6733609812335
VRSK,Verisk Analytics,Industrials,72.7062536161277,88.02514184707124,47.2149851762141,3,93.47619047619047,69.31546021313767
